cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgzSY6i8s-CJj_CBrO14AaABAg,"Mantep ! Kali ini om ded serius dengan bintang tamunya. Maybe takut kayak kejadian di podcast bg Densu 😂😂
Tapi aku yakin pasti om ded sudah percaya dengan kemampuan Tymoti Ronald 😊",1 hari yang lalu,@kwstudio1531,UC74cGbFH43jkTwNWrk0fRbQ,1,,https://yt3.ggpht.com/ytc/AIdro_m4-IYVueE7yaLQKZXEg2iMipx-G6VvK072_isNO-7RNFc=s88-c-k-c0x00ffffff-no-rj,False,False,1750179259.40595,
UgwSDoT7qxHkfiwteal4AaABAg,"Bang ronald sekolah yang ada di Blitar,daerah mana?",1 hari yang lalu,@Sol-b2t6t,UCzTi_xZ2f8HF9iFzi6nNxyA,0,,https://yt3.ggpht.com/ytc/AIdro_n-ipYGNyWfz12ONyTS5rSab8KjOyO2zchxWqeHFrPUeLIIa2HS4OmlreGaAFKDd_6j1g=s88-c-k-c0x00ffffff-no-rj,False,False,1750179259.40886,
UgwTWhjqrl_h6VO0wfl4AaABAg,Subhanallah daging maksih😊,1 hari yang lalu,@muhtadimuhtadi3775,UCO0dMFEKURAkJQ2bPdY2b5A,0,,https://yt3.ggpht.com/ytc/AIdro_nO5_AnrR5wC3yikrkeRVMEqqK2JYLnvMQub5cKxd-mCQNDacSpJv5wGRkTMh4pgO6TqQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750179259.410944,
UgwROSm4655zcomMBQR4AaABAg,siapa anak baik bertutur kata ini? sangat sopan sekali,1 hari yang lalu (diedit),@Berkshire13,UCrCtmdI10RoSsXzuu7TkW0A,24,5,https://yt3.ggpht.com/dqbo84oUfVMRjWTSTyCQqBhBlda8MbflGH2FzE_LjTlypSyW3-CGLbnjYT8P_ACrmrjKajhVy5c=s88-c-k-c0x00ffffff-no-rj,False,False,1750179259.413961,
UgyLtjNDTrqPEOG4WKp4AaABAg,Pikiran gw dari dulu kenapa tuhan ga ngasih gw harta berlebih karena mungkin di dalam diri gw ada sifat arogan yang di jelasin di video ini.,1 hari yang lalu,@todbacot8879,UCPqTnKbyO2UoGaFHfiORQ2A,1,1,https://yt3.ggpht.com/ytc/AIdro_kdXR-ooT7KCQ-J8_yX5feSDWZZr2aVdbYTYdJxJTiCug=s88-c-k-c0x00ffffff-no-rj,False,False,1750179259.41685,
Ugzr5qrDIOb2PYqOg194AaABAg.AJTE8LaCXBkAJTEQl1sOXN,Arogan bgt lu nge framing negara tutup mata.,1 hari yang lalu,@pasukanzetsu08,UCWfeRobhzyThGIoqLSTy11A,0,,https://yt3.ggpht.com/LdBvJs1kOjIA-G4CMfFW4eFFvTD8BkBYKKrYATE8Q7YYyYeOYzmqC3Cknv-2sFw5suSZ2oD5ZQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179259.691113,
UgzY6dOJavM3N3lOLOp4AaABAg.AJTE7xSKioJAJTRP2cbIUp,"80% ke anak tapi tetep dipantau mas, tapi jangan lupakan diri sendiri karena tak tau apa yang terjadi anaknya sebelum dewasa",1 hari yang lalu,@farz881,UCHP0AgLGUUmrIcBLnTqh1BA,1,,https://yt3.ggpht.com/VyPjqVesJad63dcHBZBYKoPAvjDYcxbsotQu_b1fVXfP6bO8iqqE2nLf_FeQZZ1hVdop_BMH_Fs=s88-c-k-c0x00ffffff-no-rj,False,True,1750179259.922868,
UgzY6dOJavM3N3lOLOp4AaABAg.AJTE7xSKioJAJUb-mJHwoN,Kalau dihukum gurunya jangan  lapor gurunya ke polisi kayak banyak ortu diluaran sana,19 jam yang lalu,@DwiIkhlas,UCBQvFFgSBTz4drOVL70BMEg,1,,https://yt3.ggpht.com/ytc/AIdro_kK07Ml9vtMhUDmL2eWHI4BOxbxTq0RlbBs28dRVwpfsA3IgJAJj3zvCLBlnO6T9Ui8Dg=s88-c-k-c0x00ffffff-no-rj,False,True,1750197259.926953,
UgwROSm4655zcomMBQR4AaABAg.AJTDuizmjPMAJTHj2tA8fe,"di sini sopan, kalau sudah di rumah/ channel nya balik lagi dengan kata2 mutiaranya",1 hari yang lalu,@prokontra6827,UC98s1FqAQiooc3Y50ViAslQ,4,,https://yt3.ggpht.com/ytc/AIdro_kVXyLmXUxG067sDgrn4Dme89YwGGAoAH7gb1thoX6RYg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.137266,
UgwROSm4655zcomMBQR4AaABAg.AJTDuizmjPMAJTK0hysL9V,"Harus keras bro, biar kebentuk",1 hari yang lalu,@Hahahehe-o9x,UCwkNn6oQEvdCr27iY4CKbhA,3,,https://yt3.ggpht.com/ZVeRjCafkL32r4DHW_91JE708D1rwpoQF2COSU79oMkxbjtt2P4rF7wdTCKkaH6VszTTSLXxbP8=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.141255,
UgwROSm4655zcomMBQR4AaABAg.AJTDuizmjPMAJUABg6KuZK,​ @Hahahehe-o9x  🤔dikerasin balik; lembek??..bisa😆begitu ya,23 jam yang lalu,@tajammerahsabungaraiproduc4034,UCy4BbFYqN2XWZrq0fNWF6Ig,0,,https://yt3.ggpht.com/SFROxem777IU6jh9vx1xZ8x9WcGhtF3K1RkQ6RxGGoPI2GV4NI5sT3haJtsO98bYgN_TZZINIg=s88-c-k-c0x00ffffff-no-rj,False,True,1750182860.146277,
UgwROSm4655zcomMBQR4AaABAg.AJTDuizmjPMAJUAXvxKE21,"🤔btw, siapa sih penemu ""creator-ancestor"" krypto; blockchain, bitcoin.....🙂serta tujuan dibaliknya??",23 jam yang lalu,@tajammerahsabungaraiproduc4034,UCy4BbFYqN2XWZrq0fNWF6Ig,0,,https://yt3.ggpht.com/SFROxem777IU6jh9vx1xZ8x9WcGhtF3K1RkQ6RxGGoPI2GV4NI5sT3haJtsO98bYgN_TZZINIg=s88-c-k-c0x00ffffff-no-rj,False,True,1750182860.148346,
UgwROSm4655zcomMBQR4AaABAg.AJTDuizmjPMAJUGU8WyVUp, @tajammerahsabungaraiproduc4034  google dan AI sudah byk masi ada aja pertnyaan kek gini,22 jam yang lalu,@1994flowerhorn,UCw7dcDJ3XmuqCavli8ypDJg,0,,https://yt3.ggpht.com/Z3JDvIQ1orSGCYNFw8NAb8GEY67c78X2B8Xc3zrLBfYfgCQHLENrBTJyJxu1HscWUGJhy1JH=s88-c-k-c0x00ffffff-no-rj,False,True,1750186460.150346,
UgyLtjNDTrqPEOG4WKp4AaABAg.AJTDuXc8JtpAJTEYi3B416,Bagus sih kalo sadar,1 hari yang lalu,@pasukanzetsu08,UCWfeRobhzyThGIoqLSTy11A,1,,https://yt3.ggpht.com/LdBvJs1kOjIA-G4CMfFW4eFFvTD8BkBYKKrYATE8Q7YYyYeOYzmqC3Cknv-2sFw5suSZ2oD5ZQ=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.356434,
UgwedForzclcODamRFt4AaABAg,Hadir nyimak😂,1 hari yang lalu,@SiOmpong-j2w,UCIonYMJvhJrz8tvw1xuntvg,0,,https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.667741,
Ugzqp3wjQc5B9SlPmIB4AaABAg,"12:29 Bener tebakan gue selama ini, di komentar youtube AC dan Timothy Ronald nggak ada yang hate speech ternyata ada 400.000 karyawan yang bikin 1000 akun tiktok & youtube buat ngeUP..🤣🤣",1 hari yang lalu,@pamun6kas,UC8fAALgAboQioiXgiGGTPjw,0,,https://yt3.ggpht.com/UA4lmjqPNk9NLv2tvUO-lXZAr6KSsgWXR9aExHEufVmT5SD4UXkyQqGoPQMG8ObrRNvTnxiz=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.669742,
UgzuL89xTqTnHooyL_N4AaABAg,"Saya selalu follow Timothy Ronald dari dulu, banggalah kalian seba ada orang macam ni di Indonesia, Dia akan ubah nasib 1 indonesia, mungkin bukan sekarang tapi lagi 50 tahun, 100, pasti korang lebih maju

Love Timothy from Malaysia ❤",1 hari yang lalu,@theds5834,UCYmKAiVPfaEpvndMVIUdWpQ,0,,https://yt3.ggpht.com/ytc/AIdro_kZuilMfxj5PImZM1A3I8BnU3xb8QbnaemgnBUQDMYq2DP9oL_IKvimuDh7U2oAw-yNMA=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.672742,
UgxNgx7COZsIw20vniR4AaABAg,"Gentleman sekali Pak D Idolaku saat bilang ""Ibunya Al Mendapatkan suami yg jauh lebih baik dari saya""... Sangat terharu... Semuanya baik2... Mau Ayah Dani maupun Daddy Irwan...Mereka sudah bahagia di jalan masing2...",1 hari yang lalu,@banggardistory,UCwgTGEi3ttjFOI1d8jGdw1g,0,,https://yt3.ggpht.com/m-AY48Ux1y5fahZqOucDhaLUGpI9JHNiF-N_nX3xqADH77tKGaqTvI3qBQvrXEnl8kQkc-sTNPA=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.67784,
UgwCGp_6fwU-djcIw8V4AaABAg,timothy belom selesai ngomong uda dicut,1 hari yang lalu,@rc-mu2me,UCGjj7uODdEemUPl2Hhpg2Mw,0,,https://yt3.ggpht.com/ytc/AIdro_kR52X4vepXqt1UN5GBQHei3WHd497SR_fjw9iuVAryPw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.679839,
UgxM87Og7UOwU4oZGhZ4AaABAg,Halo ges kenalin gw Jack si orangutan dan gw di buat oleh AI,1 hari yang lalu,@Jakagema,UCpoHkz3x8o60LNHvZS9sAUg,0,,https://yt3.ggpht.com/5BqtNHqxZdSyZPkQGrIjnxp7oot2-5xm6gIW9JXQpu73voRGqSZTZEY6G9BZJu7ZrZdMBhG0=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.68283,
UgxM81QPaStfWbVKadR4AaABAg,mendengarkan dua orang cerdas yang sedang berdiskusi. terima kasih untuk wawasan dan segala nasihatnya. Terima kasih telah menjadi orang baik 😇😇,1 hari yang lalu,@amka9867,UC_QCHj2YHzadQCMVW78W_5g,44,,https://yt3.ggpht.com/wqnbzWrSwegxx598DBafM0jgYxrxOxZN5HJIyAOCAhDS40mlQxvlRc7JH_5pWhGnLg0S7Mo5=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.684938,
Ugy5St2w6gZz5BDCixt4AaABAg,Harus kreatif dan inovatif biar gak kalah saing,1 hari yang lalu,@jess2484,UChkcErEcd5QrtLNO3RUf4hg,0,,https://yt3.ggpht.com/BoyQq1GqXEYszZNhku1xVL1N7UAG1MAuY-qxsVqktCnOM8X19krbbr1ugeHh2pYq3oz9X6E0-g=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.687923,
UgwOf0GYJgMeYpoCq_R4AaABAg,"maap om,,,sy cuma mendapat kabar burunk nich,,,intel dr sala satu wanita yank perna dikencani ole pa timoti,,,katanah burunk pa timoti tu kecil,,,dan ia suka nomon jorok,,,ih klu sy sich nda spt itu,,,meskipun isteri tiga,,,",1 hari yang lalu,@mangdonaldariguahantu,UCyN0eI6VLNCbDwq2oDjieEA,1,,https://yt3.ggpht.com/Eh90F-dqsHhjiY9WjFEMAEJ4B_yHLNup3p4RI1S8XH3sPClpT6qVwqDl3rHjuUb_PWpSsx698qs=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.689928,
UgxNDDU1DCxvGbxpI9x4AaABAg,"Salut Bro TR … obyektif hidup loe luar biasaaa … berkah usia dan sehat selalu utk elo Bro …

Btw kegiatan amal loe menampar banyak orang ….",1 hari yang lalu,@harrysusanto234,UC70BoaBuArDXVYYCrrYid2g,0,,https://yt3.ggpht.com/ytc/AIdro_mva87ahxIOV09IZdL1a3ZH0qEsYSu6HU000GTZaTSdejFO=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.691919,
UgwYm426nsGaGu_QV4p4AaABAg,Yang salah di indonesia bukan sekolah nya tapi jalan pikiran orang dewasanya. itu yg meracuni generasi muda,1 hari yang lalu,@vensiko,UCWRHG2FkkT1r3TrVpSXAUJw,0,,https://yt3.ggpht.com/l2oConEKLLMTT4XdVAvH-EWxZVV6cj6gVEazAK-DdrWB6l5m7poWefed_KnhO66paV0i3aYrwxM=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.694842,
UgyweK434Vf6a9ATX2J4AaABAg,Njay timoty asli nya si humble banget yak sopan juga orang nya 👍🙏,1 hari yang lalu,@deonandreo9112,UC6t3QeA_FN5yG0p7SjY3_gg,3,,https://yt3.ggpht.com/ytc/AIdro_nnK8YyHSB2DnQJcS8IaiaY-KPS95csg-Gykk6JiNo=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.69791,
UgyXxjfIHXj4c6VEFg94AaABAg,"Jadi kalo kalian merasa"" digoblok goblokin"" Timothy..jangan marah ..turunkan egomu, dan dengerin baik baik  lalu rubahlah hidupmu.",1 hari yang lalu,@Tjandra-w4x,UCojY1UXiX5mDOXRRgFDwECg,0,,https://yt3.ggpht.com/ytc/AIdro_lCz-5s9xX2KhaXt-SgRQrSh7xSIu9Mi5iKddZZLTjvY5aH0-HZod53kfuRV4K-zm-cvg=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.701433,
UgxT0beuJ-EtacbA1xJ4AaABAg,Pasukan cliperr bro tim,1 hari yang lalu,@DimasImp,UCQZbZmdOXNARCtNgPs3Wy1Q,0,,https://yt3.ggpht.com/s6zcf9RrmhXO8O4A7-m9ogQ-L-e1ILZCsHKoUqNvvZEV5c0JmPHjDvCbwVJrUlg9HHJixvYg4A=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.703514,
UgzI7ZENSBx_0cJnpod4AaABAg,Akhirnya masuk d Om Ded.,1 hari yang lalu,@kausly-a7a,UCQLzvqdMhg53NmcRAWjz8EA,0,,https://yt3.ggpht.com/2AR-8ED_QEkYtIpMbBxVKsgHIF5aNhtJA35Qj8j_FyFe1chYKzvUQW25Xsllo2eZql1G6KUO=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.706431,
Ugxa0I2sHuaLTcIj8bh4AaABAg,"Seorang Timothy Ronald kalau diundang Podcast dengan pertanya2 yg bener alias bagus, itu hasil podcastnya akan banyak daging kayak podcast ini salah satunya. Thank u Om Deddy, thank u Ncek",1 hari yang lalu,@PuspaJayanto,UCsi5Ts_hCMlJV2jJAAaJSdw,6,,https://yt3.ggpht.com/sWBOuAsePfwhoAlpyMJII9ao9CKfoexB9392fYhCIf5BxP6liDIvzCMc7WMaQZAezEMEv3PWnA=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.709435,
Ugwg0fU4YU3DbkCE-t54AaABAg,"Gilee sih, wajah bro tim tulus bgt buat mau perbaiki pendidikan di indo , kiranya Tuhan selalu memberkatimu😇",1 hari yang lalu,@nextfuture8795,UCHJ-auEV1U95U0KQZxxAZ5w,145,9,https://yt3.ggpht.com/ytc/AIdro_nFI7ieXs2MefsW2FSsX6h6FCOBaQ8fqL9ZTYYRFAQpLw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.713435,
Ugzg7IkyPIdhVWnUpEB4AaABAg,"Keren nih,,",1 hari yang lalu,@AGPGPondokBambu,UCEhVWnAZE-McN7M55_A3p2A,0,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.71643,
Ugz6GVZIeGDTelBAEv94AaABAg,"Makin lama suara makin kecil nih podcast, suara sama mic deketan lah , kecil bgt suara lu ded",1 hari yang lalu,@aripolem-g8e,UCJw199w-plFZFY17SErf0Fw,0,,https://yt3.ggpht.com/ytc/AIdro_mfv_9D5lFrDYWWLk4uDmKsOty7BRN5E_1eqYKXLg6MJJUmka2sWCUdxdxgz9b7_Aefdw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.719526,
UgwFDtSubIzp7Y36eiN4AaABAg,Om undang kalimasada om,1 hari yang lalu,@Ahmad_irianto,UCauv95ftEDOAuQdPlLEslMA,0,,https://yt3.ggpht.com/lysMKoE3ovSBjpMJotvvV2BWv98Wzi2ykw9hbOWHmo3ofK---uyP_IrID6dac6QdW7OAjkteUg=s88-c-k-c0x00ffffff-no-rj,False,False,1750179260.72143,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJTfGSv51P2,"Harus jadi pejabat sekelas mentri pendidikan bro tim ini,, biar lebih ringan tujuannya",1 hari yang lalu,@happyajalah9394,UCm_lF4EB-_V-o2xdsLiSNPw,0,,https://yt3.ggpht.com/ytc/AIdro_k9OO3Xn5eGHFi2CtYlM_MdW9K51BTAmZ4XIhzPjf8KsYc=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.989096,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJTfqZXsN_I,​ @happyajalah9394  tapi pejabat tidak ingin keberadaan bro tim 😅,1 hari yang lalu,@nextfuture8795,UCHJ-auEV1U95U0KQZxxAZ5w,0,,https://yt3.ggpht.com/ytc/AIdro_nFI7ieXs2MefsW2FSsX6h6FCOBaQ8fqL9ZTYYRFAQpLw=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.995025,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJThujuY6X6,"Maju sendiri lah,, bikin partai sendiri,, seharusnya bisa sekelas bro tim ini,, karena cuma itu solusi terbaik dan tercepat.

Bikin seribu sekolah gratis klo sistem pendidikannya ga di rubah bakal sama aja,, cuma nambah bangunan aja,, tapi sistem dasarnya ga berubah,, makanya bro tim bilang sulit,, jadi solusi tercepat ya harus jadi pejabat",1 hari yang lalu,@happyajalah9394,UCm_lF4EB-_V-o2xdsLiSNPw,2,,https://yt3.ggpht.com/ytc/AIdro_k9OO3Xn5eGHFi2CtYlM_MdW9K51BTAmZ4XIhzPjf8KsYc=s88-c-k-c0x00ffffff-no-rj,False,True,1750179260.998027,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJTmbuZUU9J,Pujii tuhan❤,1 hari yang lalu,@gdbsleo83y3,UCAv4OCCyMMiabD5XW40mGww,0,,https://yt3.ggpht.com/Z7nmVA7WT0rfrGErDX8KbZkHgXhlJM6nUxxVSCMCmFylXjhHVaGgf6ztkDev3gOsM5ck2vdC=s88-c-k-c0x00ffffff-no-rj,False,True,1750179261.001552,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJTwbrzrM_t,Doni salmanan jg kyk gini dulu euuuuyyyy wkwkwk,1 hari yang lalu,@Harka666-ep8zz,UCS-pR5rjgnrJ6d8AClFFgFA,0,,https://yt3.ggpht.com/ytc/AIdro_mCc5N2hmakVhagdDBr0aO076LceLvBJ96H9W_9B06X0ZUMzHxwxPsdCYbMP12-CTjgYA=s88-c-k-c0x00ffffff-no-rj,False,True,1750179261.003552,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJTz3Eg-1TY,"​ @Harka666-ep8zz masih ada aja orang yg sangat berotak simpanse kayak gini, udh di bilang investasi yg di saranin timothy resmi (legal) bukan binary option berkedok trading, paham gk IQ -78? Sumpah mending lu belajar dulu deh biar gk keliatan banget gbblk nya",1 hari yang lalu,@Menviter,UC5IoW4ghktOei_hf1zylbXw,0,,https://yt3.ggpht.com/Qy00eVoyL7LJw7TpQsD7ysV2aRZ_sVtYtu1k2VPeLwqs7Cmukqef1w6pfAUOidKOXYuxUika9eg=s88-c-k-c0x00ffffff-no-rj,False,True,1750179261.006551,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJU8OI52cnq,"​ @Harka666-ep8zz  iyain aja dehh, biar cepat hehehehe",23 jam yang lalu,@nextfuture8795,UCHJ-auEV1U95U0KQZxxAZ5w,0,,https://yt3.ggpht.com/ytc/AIdro_nFI7ieXs2MefsW2FSsX6h6FCOBaQ8fqL9ZTYYRFAQpLw=s88-c-k-c0x00ffffff-no-rj,False,True,1750182861.008558,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJVnYzIV-xF,​​ @Harka666-ep8zz masih ada aja yang komen kayak gini. Kesian Lo. A.k.A (A.R.O.G.A.N),8 jam yang lalu (diedit),@RiaWanda-vd2wh,UCtUBEy0d4hmi109a3C9MYeQ,0,,https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s88-c-k-c0x00ffffff-no-rj,False,True,1750236861.011544,
Ugwg0fU4YU3DbkCE-t54AaABAg.AJTDbXPZxp3AJVq7TPn3fR, @RiaWanda-vd2wh kita lihat tgl cantik untuk tgl mainnya kk wkwkwkwk,7 jam yang lalu,@Harka666-ep8zz,UCS-pR5rjgnrJ6d8AClFFgFA,0,,https://yt3.ggpht.com/ytc/AIdro_mCc5N2hmakVhagdDBr0aO076LceLvBJ96H9W_9B06X0ZUMzHxwxPsdCYbMP12-CTjgYA=s88-c-k-c0x00ffffff-no-rj,False,True,1750240461.014548,
UgyEO0cCSx2qOJDjp7N4AaABAg,D belakang ad armor Ironman bukan sih..,1 hari yang lalu,@aflfile2712,UC1wAWEqHBi5_N1fF08htiQA,0,,https://yt3.ggpht.com/8ob4yF590NElleQUAV3L4ikpbYqn1wlAdUF1eQ-RKr4OquOPwJ9S1wX8KnqOBScCMm6DyUEIAw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.434541,
UgxUDbvzu1o5DjDpzdx4AaABAg,"""orang pinter aja ngga cukup, harus pinter-pinter""",1 hari yang lalu,@Afifah_syf,UCOWlPGmjHbA6hGnYjO6EWKQ,0,,https://yt3.ggpht.com/UTkcv22oM7uosD8KkHzDvoXRer2qjZK942v-lKpGjCeqogix__ZECEwD6StyD_KTim1Yb3ykv4g=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.441526,
UgztMpq1IroyYAYwsAx4AaABAg,LANGSUNG DIUNDANG DONG😂,1 hari yang lalu,@rivarangga,UCFDORqnz6zLrUPnD7CAtRPA,1,,https://yt3.ggpht.com/7pAg-8lMnNtDzffornCDlPBDF3zV32HI1ucH_3Ky-khOpsAwlSWcqhFPKwrycCnz81secP5w5Q=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.447527,
UgwdDwOyuIJ-ol3nTsV4AaABAg,Ketawa💸💸💸🤑 1:10:16,1 hari yang lalu (diedit),@JamalHeri-l4i,UCCy5kxOpNsdJi3EA2usj9Jg,0,,https://yt3.ggpht.com/ytc/AIdro_l8eo8-U6Hq182HvGSivhWsfhg3pOCinNGPXomA3iYdj_2Aq9hR3pP-TUmOw-mA8K_Hzw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.453526,
Ugz97Y9cQUnR3IXTkAB4AaABAg,T t t tapi bang😂,1 hari yang lalu,@felixmartin8888,UCCTFdw9AClxj-X6VjeeFIhA,0,,https://yt3.ggpht.com/ytc/AIdro_mS5SmW15mVEPpweC43i26vgWmtiTKxH1VD0DKpD_FAIos=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.459526,
Ugx3KG-2RaaTzsbpHRp4AaABAg,"Kalau ada komentar yang ""jelek"" disini, viks dia bukan Smartpeople",1 hari yang lalu,@kenbiak9579,UCZ8A6-WObXfIeqUHr48aDnw,0,,https://yt3.ggpht.com/ytc/AIdro_li9_pfz74c8Vg0t_-uVZ2tG6l_z1dwk6NyzsUJcjWFNPI=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.463526,
UgxdJ0UK4I4SXrdCytl4AaABAg,"daging bgt sih podcast ini, semoga kedua tokoh ini bisa meliterasi banyak orang dengan platform nya atau di luar itu, saya percaya dengan usaha kedua tokoh ini bisa membuat indonesia lebih baik lagi, secara pengetahuan dan moralnya 
saya harap akan ada lebiih banyak tokoh2 yang muncul setelah ini",1 hari yang lalu,@arsitarahmawatidewirayono2646,UC-HobC_jWE6kiNERSQlDKbQ,0,,https://yt3.ggpht.com/ytc/AIdro_lBglw4QDKa0uXElC6naKgvmVJzpU-AotJfS5EyO991=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.469529,
Ugw9NBjscwVVHyOI4aR4AaABAg,Densu ama om ded jauh banget ilmu nya..,1 hari yang lalu,@Frieren6666,UCcshOsWLtQUsCaJ2pok9u9A,0,1,https://yt3.ggpht.com/NxCmKTiAiPyGIxQBdf4dxB1qxzFtFzVy4QOJL5OIMJG-52-jaAQilhHllU7KJAY4czDJNedc3Q=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.475528,
UgwiqSXqrEGU9SfZxAd4AaABAg,Ini yg ku tunggu,1 hari yang lalu,@jhijhi7500,UCel1NQij3c1vYLlBQ7aaXmw,0,,https://yt3.ggpht.com/ytc/AIdro_nQWtDjnkGaIYmOsk65bxLAmt6sDD9KGCnr9j4CzKha7Ht707dqW4PbsI-coFFXsWHIFA=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.48053,
UgzYYfhdwF6ML86l-pB4AaABAg,Berikut nya profesor kalimasada om dedy di up 🔥💪🤝,1 hari yang lalu,@SammyTampu,UCTtrEELzFLLa2rzGQ8VjIsg,0,,https://yt3.ggpht.com/gYue_VamvP9xukoa9KJ7RtK1tKbNn9MsQa6YU1JznUgXB-seUfcpPVEJYXGfeAjsRbBqddJF=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.483533,
UgzlLpMF1_si9Nrxrdx4AaABAg,gue harap bro tim akan selalu jadi warga sipil yang bermanfaat buat masyarakat dan ga tergiur masuk ring 1 or politik di 🇮🇩,1 hari yang lalu,@BilHuda,UCG1wFGXldVd-zhTr9bUjDDw,0,,https://yt3.ggpht.com/DcSJsLGnMEhrWeN4yUYa7Jv8HFJEuA2FjvFx_s8wp9IAIVyMChuoTbuTanDlDhWe-5tDSBDK4w=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.487543,
UgxZqKR2dBc8AcQ2vmF4AaABAg,"Sedih banget denger cerita perjuangan timothy bangun sekolah, padahal bukan tanggung jawab dia tapi tanggung jawab negara. Mana dia ngomong depan stafsus lagi semoga ada sedikit manfaatnya ini stafsus channel ini deh walaupun dia jarang baca comment yah semoga admin nya ngeinfoin soal ini deh",1 hari yang lalu,@hiddengam,UCpuhzKwE3ecn3PW5u0jolSQ,0,,https://yt3.ggpht.com/ytc/AIdro_n19KfnlQj6RAdJcXqVmIqaL9mD9PNjVmWAoQeaGgTGmw=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.490546,
Ugz0ts8DJTsbZJrpjT94AaABAg,buset komen gua dihapus. jgn lupa indra kenz dan doni salmanan,1 hari yang lalu,@nocturnalforsaken4519,UCgbgT-rgOrP7oBSYvptvsig,1,,https://yt3.ggpht.com/ytc/AIdro_mZCenHeFAAluvNJCC-WUM_Lrgukc0B9SzX6ywirqc=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.494543,
UgwWe9IiIMuQEiZefEV4AaABAg,RX33 PER10BEH,1 hari yang lalu,@repiaditya-l1d,UC9QLAYF0-QjHXXDDnAJnOtQ,0,,https://yt3.ggpht.com/ytc/AIdro_nuQQPlXPp-uSBGwfTa-mnU5yaHiLWZQMth7N91_lbgBKrNV48xmY0swF4KCfsvo92ZkQ=s88-c-k-c0x00ffffff-no-rj,False,False,1750179261.497543,
