cid,text,author,time,votes,replies,sentiment,pos_score,neg_score,neu_score,compound_score,text_length
UgxPZxc9Q0ayqRL0z2h4AaABAg,"Ya dlu emnk arogan si krn btc btc btc gtu

Tpi skrg beneran keren sih ni Timothy udh bijaksana gtu lah

Sy jg cukup berubah byk gegara liat cliping Timothy coo byk bgt😂😂 ni kek mau istirahat pas liburan aja kek g bisa dimaki"" Timothy 😂😂",@ai77253,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,236
UgygdtJ_xwAKXvP7LHB4AaABAg,Gambaran nya kaya di film Wall-E 9:49,@febrianugrah05,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,37
UgxqrhG9gzSVC0jzN5R4AaABAg,si Deddy minusnya cmn dia buzzer pemerintah.,@singo7427,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,44
UgxitoFcVNS8BoSLInZ4AaABAg,Timoddy,@Farhanez,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,7
UgzJ6hsCQLLIpUjzPKZ4AaABAg,18:00 sekolah di Blitar itu dimana bang? Saya blitar,@deristaziz,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,52
UgwjMozvpYEyA_Auxtt4AaABAg,"Thanks, GBU",@michaelevanojunior,1 hari yang lalu,0,,Positif,0.744,0.0,0.256,0.4404,11
Ugw-N2SugQx_ehzrjOF4AaABAg,Coba next bantu benahin SDM di Papua.. Mulai dari generasi penerusnya diberikan pendidikan dan kesehatan itu penting.. Biar gak jdi gen scroll,@setyorisdianto2063,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,142
UgzG-DV4XafX69Q-ERR4AaABAg,“hoki”,@Anggianita-t4r,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,6
UgyIXnK83_FvKW-KI7p4AaABAg,Omongan Daging Semuanya....,@zaifulmendidik4430,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,27
UgyQ9Roy3Vo08sO2IV14AaABAg,akhirnya yang di tunggu tunggu,@eLizaaa3,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,30
UgxM721pQgIzk6Xd2954AaABAg,"UDAH JELAS KAN KENAPA TIMOTHY RONALD BISA SUKSES BANGET DI USIA MUDA ? AMBIL NILAI POSITIFNYA DARI PODCAST INI,",@rahmatzanova9287,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,111
Ugz8IGZAgM5XE-usGMR4AaABAg,"gila, om ded bisa bikin timoty ngomong kaleem",@NaufalAlbi-fm2tj,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,45
UgycUHWAuUaAoaJ5WWN4AaABAg,The Next Prophet !!!,@supernayonaise,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,20
UgxtPwBzvPYiSu1VXVx4AaABAg,Kereeeeeeeeen❤,@ila1985cute,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,14
Ugw-F84AbSwl0yjhQTt4AaABAg,"Bro chatgpt harus di ancam dlu baru dia ngasih yg terbaik , kadang jg chatgpt nge jebak",@mgs.hadiyunus2028,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,87
Ugz4XiR1HZmfXlblext4AaABAg,Cuma disini ronalt Timothy ngk berani 🤪 nebar senyum sombong.,@Superbima680,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,61
UgzTQ0ZStmTD0wNdcZx4AaABAg,"Akhirnya bro TR disini ❤ salam AC , from Holland with ♥️",@sodaentertainment904,1 hari yang lalu (diedit),0,,Positif,0.0,0.0,1.0,0.0,56
UgwjlmJ7Qkvg5Dgo_hp4AaABAg,magnus?,@xdproject4128,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,7
Ugy_KZrpkS_phT002-F4AaABAg,Ngantuk om🗿,@lovezwijaya8947,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,11
UgzSKubHNNpglhQDCpV4AaABAg,beruntung banget ada timoti di usia gw skrng ini,@diva_zakariya4448,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,48
Ugy9rCT5yyhHam8iAv54AaABAg,Katanya suruh btc.. klo mau kaya jngn bikin cosan,@aichiro2633,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,49
Ugyd3vLqRuf446Qr9nB4AaABAg,"Bocah sengak yg sedang menggebu-gebu. Belum kepentok aja hidup lu, Tim.",@AbdiSiregar-l7r,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,71
UgyVnjoJHgP7hrb_4BZ4AaABAg,mantap omded dan bro timothy,@radiuspgi,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,28
UgygL8HIEwrvj3xnREt4AaABAg,seperti biasa orang berkontroversi diundang ke podcas corbuzier ga lama lagi eng emh aihh,@deny19999,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,89
UgzuWP1l0hAa9tROaP14AaABAg,"PRIDE AKAN MEMBUAT ORANG MENJADI BUTA. 

TIMOTHY RONALD",@NATURE_KEY,1 hari yang lalu,0,,Positif,0.255,0.0,0.745,0.34,55
Ugy4p2oiO76JQGIzRZ94AaABAg,"Di menit 36 sampek 45 𝕞𝕖𝕟𝕘𝕚𝕟𝕤𝕡𝕚𝕣𝕒𝕤𝕚 𝕙𝕒𝕞𝕡𝕚𝕣 𝕞𝕚𝕣𝕚𝕡 𝕕𝕖𝕟𝕘𝕒𝕟 𝕔𝕚𝕥𝕒"" 𝕤𝕒𝕪𝕒 𝕦𝕟𝕥𝕦𝕜 𝕞𝕖𝕞𝕓𝕒𝕟𝕥𝕦 𝕀𝕟𝕕𝕠𝕟𝕖𝕤𝕚𝕒 𝕕𝕚 𝕓𝕚𝕕𝕒𝕟𝕘 𝕡𝕒𝕟𝕘𝕒𝕟",@disiplindong4406,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,108
UgzqXj2J_FQvDnDVX9d4AaABAg,"Abis nonton youtube nya ustad barusan dia bilang ""orang yg paling beruntung dikasih kelebihan sama tuhan adalah orang yang bijaksana, dia bisa memilih mana yang benar benar baik dan yang engga, mana yang benar benar teman atau musuh"". 

Pas nonton ini padahal beda channel ternyata damn dapet pembelajaran lagi gue. Emang sebenernya indo rakyat nya harus banyak belajar bijaksana sih jangan cuma kebanyakan nyinyir 😢",@Winiio,1 hari yang lalu,87,7.0,Negatif,0.0,0.041,0.959,-0.4019,416
UgzS8E67kMwLxlWvYhB4AaABAg,Seruuuu niii 😅😅🎉🎉🎉,@burrnbull3798,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,18
UgwiZ6z2XbAbM3b14I14AaABAg,"Arogan =sombong,,=sifat iblis",@noobplayer1994,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,29
UgxW2OT0EdlgfoF9NLx4AaABAg,"Ini contoh anak muda yg cerdas...
Beda dgn anak di bantu ortu utk JD pejabat tinggi negara yg cm bs planga plongo..🤭🤭🤭",@romieirdiawan5599,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,118
Ugzzjljnp7zLOqFE2Sl4AaABAg,"Beda dng saya, saya suka melihat org kaya dan sukses",@lenimarlina2168,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,52
Ugwc9n3zs3u5EJbqtt14AaABAg,Timoty emang cerdas ... pemikiranya matang di usia muda . Banyak belajar,@Queenaerly24w,1 hari yang lalu,2,,Positif,0.0,0.0,1.0,0.0,72
UgzA0bSjpHUd_PK85y14AaABAg,obrolan ini tidak cocok untuk manusia yang gajinya 5-9 perbulan,@Clip_Foot,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,63
UgzmUVy7Di7xr-z_uvt4AaABAg,"34:40Tapi emang bener loh, orang klo diomongin baik"" tuh gak mau denger, tapi klo diomong keras baru mau denger",@putriamalia2528,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,111
UgywF6vWPncYiBVI-AB4AaABAg,Orang kalau banyak duit.. Bicara apa aja gampang.,@kh17tv,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,49
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJT8PhWdnCA,ustad siapa,@danzmlbbchanel1583,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,11
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJT8l7W8nD1,Syekh muhammad alfuli​ @danzmlbbchanel1583 ,@Winiio,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,43
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTB1KRsqMK,ya ini anda termasuk nyinyir. wkwk,@benalue,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,34
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTDb_a1hC-,Syekh muhammad alfuli ada di yt nya​ @danzmlbbchanel1583 ,@Winiio,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,57
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTHAELokKz,​ @benalue  di kalimat apa bagian yang mana kalo itu termasuk nyinyir ?,@ryryory3929,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,71
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTMBbq7651,@benalue kayaknya dia nyamperin insight yang di dapat dari video deh.. Waduhhh waduhhh wkwkwk. Yok belajar lagi yokk,@rioperdana2715,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,116
UgzqXj2J_FQvDnDVX9d4AaABAg.AJT4KZ5pMBaAJTVj5eN6Yx,"Wkwk, baru d omongin muncul bang😂​ @ryryory3929 ",@Kawulanegust,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,48
UgylR8qEOVZfkoHtjMB4AaABAg,"Saya tertarik karena dia berbisnis tapi memerangi riba. Saya mulai perhatikan, meskipun agak telat, heheee",@hannacallista8279,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,106
Ugwr9MeQV7eNc7AIwXN4AaABAg,"tekotok : uang memang tidak dibawa mati, tapi apa yang kita lakukan dengan uang itu yang akan dibawa mati",@Broth3rs_ZsF,1 hari yang lalu,2,,Positif,0.0,0.0,1.0,0.0,105
Ugxkn9Ox-MhAtbRFcGh4AaABAg,Semoga Timothy Ronald diberikan umur panjang dan diberkati selalu dan semua mimpinya bisa terwujud untuk mencerdaskan masyarakat .............❤❤❤,@enungsumiati9445,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,145
UgzX7mkCJZI8H3WVVnB4AaABAg,Disini gua nyimak Timothy lagi di kuliti pengetahuannya dan klarifikasi atas omongannya 😂😂😂,@jangsodik212,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,91
UgwCu7yyRu96pNreGBJ4AaABAg,influence dan kekuasaan,@lexcoartie6416,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,23
Ugy3LWPCd72cvMJxN4F4AaABAg,"39:41 om ded bilag ke thimoty jangan cari guru dengan standart yg di tentukan negara, karna pendidik sekarang kadang ga layak di sebut pendidik skalipun statusnya guru.. intinya jangan liat latar belakang gurunya tapi kelayakannya",@PagarBesi-u4b,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,230
UgxM9IfjXeerbtY2-nV4AaABAg,Murah bngett,@aichiro2633,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,12
UgzKiAiFDSzinZe2Fv54AaABAg,"Bisa gak timothy rekrut gurunya by link yg dia share mungkin banyak yg minat bantu. To be honest gue tertarik sii, kebetulan gue lulusan pendidikan. Pada dasarnya klo yg lulusan pendidikan kemungkinan besarnya pasti mau help to peningkatan edukasi di Indonesia",@aamalliyashoc,1 hari yang lalu,0,,Positif,0.177,0.0,0.823,0.802,260
UgyTxTdNpF5XI9Wr9N14AaABAg,Anjay tumben timoty sopan,@aldinugroho511,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,25
UgxGlUun72Qtw5PH55l4AaABAg,Banyak ilmu yg bisa di dapat dari video ini,@darkofficial5663,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,43
UgwrGKc1hAhhYUvY_3l4AaABAg,undang juga om bang KALIMASADA,@uungnuryana8903,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,30
UgzxFx9odiBatIecHJ14AaABAg,Wah om Ded ngulik2 nih. Sepertinya banyak yg pantau Timothy. 😅,@Salman-dt8mq,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,62
UgzZjpQ8e3zQ7OydgcF4AaABAg,"gua jadi paham sih pola pikir timothy yang lahir tahun 2000 ini, knowledge dan kebijaksanaan didapat dari perjuangan hidup yang mungkin orang-orang di usianya gak mengalami atau ada yang mengalami tapi menyerah.",@nublegend6928,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,211
UgyzHJ6djcVBkP7DCbF4AaABAg,Gua suka banget sama mindset ini anak muda ❤❤❤,@tetsuyaselvia975,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,46
Ugzs2LxhCQU4qn3TZcB4AaABAg,podcast yang paling di tunggu-tunggu,@arifarifin1159,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,36
UgzBFt51LQsG4p_D55h4AaABAg,Timothy kalem bed pas caliing sma ibu² smalem,@Dimsgk12,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,45
Ugwaug57pTJzKxjz4wl4AaABAg,"Malah bagus speak up free speech kyk timothy ini, walau kasar apa bedanya ama trump secara mulut wkkww, walau secara fisik trump alfa corbuzier yg alfa, timothy kagak wkwkkw ... Itu kan kombinasi psikologis aja paham lah pasti ko2 corbuzier ini .... yg lebih berusaha sopan jauh drpd timothy n trump secara mulut sbg profesi flagship nya ini bukan fisik tp speech / mulut saja ya equal semua lah , jangan main fisik dong",@initiallblast,1 hari yang lalu,0,,Positif,0.064,0.0,0.936,0.5719,420
UgzQq9J_tNJ2kJ16VsZ4AaABAg,ternak buzzer 400k😂,@brogyyi,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,19
UgzsVaTdW5ANjtCxaY54AaABAg,Idola,@AchmadSufyan-w4d,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,5
UgxYlkkyi6anwTtJpHJ4AaABAg,Bang ded undang lagi timothy ronald podcast nya  cara  pintar mengatur uang itu atau cara mengatur uang yg benar itu  gimana dari basic . Bang ded cocok jadi hostnya.,@MrBandoenk,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,166
Ugw5lScvkOGq3ETS-Al4AaABAg,"Dulu.. gua gk suka sama TR, krn belum kenal, dan menilai dgn gaya bicaranya yang menjatuhkan.
Tapi kesininya.. gua malah kepengen jadi bagian darinya..",@TetehUL,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,151
UgwWExY2JpeyoFo896B4AaABAg,isinya buzzet timoti wkwkwkwk,@Dimas-wq8vk,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,29
UgzuX7O0pn2v_KSCcvB4AaABAg,Sukses untuk semua nya,@rudy7237,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,22
UgysbmYflKtRzkKx0JZ4AaABAg,"obrolan triliuner... 
ambil poin nya ges...",@MotGuns,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,43
UgwyOY5POfDRGifXPX54AaABAg,"Gw dah pake ozempik 3x ganti suntikan, dari dosis 0.25 sampe skr 0.75... masih blom terlihat perbaikan obesitasnya hikss",@tapakasmo,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,120
UgzQ3FOiyPCpZykyQEN4AaABAg,"Dari awal om ded buat podcast sendiri tenatng Timothy. Gua dah nangkap bahwa kenapa lu ngk belajar sma orang udh sukses. Malah lu bedain mana lebih kaya.
Disini kita belajar bahwa perbaiki mindset dan terus belajar",@Gathoooo,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,214
UgxhSMzLs_O7cxZb9oB4AaABAg,"Seharusnya MUI hadir untuk mengharamkan ""miskin pentingin beli rokok daripada telur buat keluarga"", bukan malah haramin vasektomi di jawa barat. Masa iya udah 2025 masih aja tema nya ""babi itu haram"" & ""ngomong natal ke non muslim itu haram"",  hal yang itu itu aja dan ga relate kondisi sekarang. Harusnya udah di fase lebih maju mengharamkan ""lahirin anak tapi ga diurus = haram"".",@bennysoehardi1599,1 hari yang lalu,32,10.0,Positif,0.0,0.0,1.0,0.0,381
UgwdANEmyEI9IMGAh454AaABAg,"jangankan manusia, malaikatpun jatuh dari surga karena PRIDE .",@pray-n9y,1 hari yang lalu,0,,Positif,0.309,0.0,0.691,0.4824,62
Ugzc5c_ldJx3k4G-TXB4AaABAg,Many Thanks  Brothers  ❤,@sukmanaharsonoputra1895,1 hari yang lalu,0,,Positif,0.592,0.0,0.408,0.4404,24
UgylAvPv5v8yOUxyZUp4AaABAg,Nooo nooo kata om ded🤣,@kitchenbook3970,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,22
Ugx5ZbKL80FFKJXk_OR4AaABAg,"Episod yg di tunggu"" ini mahh",@RaisyaNadaaulia,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,29
UgzKVroXJO62jjdZ1gp4AaABAg,Baru episode ini om ded tanya latar belakang seseorang yg detaillll artinya emg respect bnget ya om❤,@wahyusrirejeki7293,1 hari yang lalu,1,,Positif,0.162,0.0,0.838,0.4767,100
UgxhCyUfQRvcu-xiNWZ4AaABAg,"Btc Koreksi buy 100T, koreksi buy 100T, koreksi buy 100T, anti rungkad, anti jual. Kata SAMSUDIN SANG BILIONARE",@WONGNOOB,1 hari yang lalu (diedit),0,,Negatif,0.0,0.223,0.777,-0.5574,111
UgyFs1C3-NAb-HshNdR4AaABAg,"Naratif lbh pntg bagi Timothy Ronald dibandingkan uang, dia udh finansial freedom jd ga melulu yg dipikirkan apa2 ttg uang,,",@tblox3217,1 hari yang lalu (diedit),0,,Positif,0.181,0.0,0.819,0.6369,124
UgywwgCSdoIdKP5APIJ4AaABAg,Akhirnya kalau semua pekerjaan dilakukan oleh robot yg bisa dilakukan manusia adalah ibadah dengan tenang. Karena robot sudah bekerja utk manusia. Dan ibadah tidak bisa digantikan apapun. Maka kita disuruh ibadah karena ibadah adalah kegiatan mulia tingkat tinggi. 😃,@mvpartwear4339,1 hari yang lalu (diedit),0,,Positif,0.0,0.0,1.0,0.0,266
UgwpEkLkW2cxYLbuQY54AaABAg,Yaelah om ngapain undang orang ini,@FebriiAndii-t8r,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,34
Ugw-kMoxRD7_HM88TP94AaABAg,IBLIS itu tercipta bukan karena bodoh dan malas...Tapi Karena AROGAN,@Melaris_lpg,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,68
Ugy9mzZXuOUnBfIIZTt4AaABAg,ncek kenapa ga coba kolab sama professor yohanes surya?,@exhozttv3627,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,55
UgyrCJd9F5s_Gm1g_OJ4AaABAg,"45:56 Salut sama Timothy, setuju banget soal ini",@rionugroho1403,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,48
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTP4u99wBe,Sayangnya mayoritas mereka kualitas pikirannya ga sampe sana bro.,@lilisfauziyah771,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,65
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTPyv8g_fe,Lu aja yg vasektomi sendiri.,@ismailmael1776,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,28
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTQ4Wcnik_,"Saya relate sama cerita tentang anak di NTT yang Ayahnya lebih memilih membeli rokok dari pada membayar untuk uang sekolah, kejadian serupa juga pernah terjadi pada saya, kebetulan saya tinggal di daerah terpencil di Kab. Tana Toraja, ( Bukan Kotanya) tapi daerah pinggiran yang bahkan jalan aspal dan jaringan 2G saja tidak ada.

Suatu hari ketika SMP dan akan membayar uang sekolah ( yah pada saat itu gk banyak juga hanya 30rb ) , dan sudah nunggal 2 bulan , saya yg anak broken home, di titip orang tua yg gak mampu sekolahin di kota agar tinggal bersama nenek di kampung, karena sudah di tagih oleh sekolah , maka saya mencoba untuk bilang ke keluarga ,yaitu Nenek saya untuk membantu agar membayar SPP , tapi dengan tegas Nenek berkata ""Tidak Ada Uang, Nanti saja baru bayar"", lalu saya juga dengan mencoba mengerti kondisi Nenek saya , saya pergi mencari pekerjaan yaitu mencangkul di sawah guru saya ( 30rb sehari jam 6 pagi - 6 sore ), agar bisa membayar uang SPP. 

Kecewanya saya , selang beberapa hari ada acara kematian dari keluarga ( Gak dekat2 amat ), tapi dulu kyknya pernah ikut nyumbang Kerbau ( adat  Toraja kalau org mati disumbang kerbau atau Babi ) , saya kaget , Nenek saya juga membawa kerbau yg baru di belinya 😢, dari sini saya sempat bertanya ,kenapa ketika saya orang yg masih hidup ini butuh uang , tidak ada sama sekali, tetapi ketika orang yg sudah mati ,tiba2 ada uang dari berbagai penjuru yg nyumbang. Artinya ketika kita telah tiada barulah kita diberikan hal2 yg sudah tidak bisa lagi kita nikmati, kenapa bukan ketika kita masih hidup , yah mungkin sudah adatnya 🙂‍↕️.

Dari sini saya sudah berkesimpulan , saya harus mandiri dan mulai dari situ saya sekolah dengan biaya sendiri, sekarang saya punya 1 anak dan akan lahir lagi anak saya 1 kemungkinan dibulan 11 ini , saya juga bisa membeli HP impian saya walaupun bukan hp mahal yaitu poco x6 pro , mulus, pemakaian 6 bulan nominus 3,6 jt minat japri, butuh buat lahiran anak",@kolissuryanto-hm1wc,1 hari yang lalu,0,,Negatif,0.006,0.017,0.977,-0.5719,1965
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTSChIkQIe,lu atur agama lu aja ga usah atur2 agama orang,@iyancupliz,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,46
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTSGas4Hws,"Lah?  Bukannya menelantarkan anak uda jelas haram dari dulu? Itu masuk ke dzalim, Gimana sih 😂",@qurrota12,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,94
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTUoZrOYua,"bener, capek gua denger orang pemikiran pendek kek taianjing 👉🤡",@LuFFy-dp3sn,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,63
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJTZRegwRTL," @qurrota12 lahirin anak banyak dalam kondisi miskin, ga bisa urus akhirnya banyak tidak berpendidikan dan terus jadi rantai kemiskinan.",@bennysoehardi1599,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,136
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJT_CJT1P7R,"​ @bennysoehardi1599  lah? Kan emang dari dulu hukumnya wajib menafkahi anak istri, klo ga dilakukan kan berarti dosa, haram, ngapain elo komen panjang kali lebar kali tinggi? Hukumnya dari dulu emang gitu, ya emang ga boleh menelantarkan anak, yg bilang boleh itu siapa? 😂😂🤣🤣🤣 apaan sih ni orang",@qurrota12,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,296
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJT_a1jI8Du,"Yg bilang menelantarkan anak itu siapa? MUI? Emang MUI perna memberi pernyataan kaya gitu? Ngasi fatwa kaya gitu? C'mon, elo harus ngasi bukti klo MUI  MEMBOLEHKAN MENELANTARKAN ANAK 😂 jadi vasektomi HARAM, MENELANTARKAN ANAK JUGA HARAM, KENAPA SI ORANG2 INI 😂😂🤣🤣🤣",@qurrota12,1 hari yang lalu,1,,Positif,0.0,0.0,1.0,0.0,264
UgxhSMzLs_O7cxZb9oB4AaABAg.AJT3WgVA6t5AJWEH1HWwLA,"jangan dibandingkan lah boss, dua hal mudharat ngapain dibandingkan? seolah2 kita diposisi harus milih salah satu.
catatan ya, MUI ud pernah mengharamkan rokok.",@muhammaddesdilasaalwanta8178,4 jam yang lalu,0,,Positif,0.0,0.0,1.0,0.0,160
UgxSDJ51td6dg-rRa2F4AaABAg,"menit 9:10 deddy coba cek lagi data jumlah penduduk secara global itu tetap bertambah coba aja cek datanya, tapi kalau bicara spesifik beberapa negara iya benar ada yang menurun jumlah penduduk nya, yang bacot bilang tingkat kelahiran menurun liat benar2 datanya, tahun 2000 sampai 2024, 130 sampai 140 juta kelahiran setiap tahun, dengan sedikit fluktuasi, dan data terbaru menunjukkan sekitar 132 juta kelahiran pada 2024. jadi tau artinya fluktuasi??? BTW reply comment gw ke mivvo23 ilang mulu kan kampr3t",@sandyokita7033,1 hari yang lalu (diedit),1,6.0,Positif,0.0,0.0,1.0,0.0,509
UgwB8thEA_PFO8KEKBZ4AaABAg,Podcast terdaging,@Rockyy-n5z,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,17
UgxVw5tQYGcGmT2-feB4AaABAg,"Ini sih GILA.. Duo Kombo,, Thanks Om & Timothy",@maeawahyuningsih1610,1 hari yang lalu,0,,Positif,0.293,0.0,0.707,0.4404,46
Ugwx9553xjVdonJpCQZ4AaABAg,Mas Dedy keliatan bgt kurang wawasan dibanding Timothy 😂,@BabyGirls27,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,56
Ugxc4eSp2S6OckHNnDp4AaABAg,50:58  TIPSS,@ariifajarr,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,12
UgyIsGxpRMMFa80qp314AaABAg,Intinya yang di katakan timothy soal 40 orang dan ribuan relawan adalah buzzer  timothy buat marketing dia,@Gumaa_7Up,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,106
UgxBMY3ZIfJ7HMoFpQp4AaABAg,"Dengan segala hormat saya sangat berterimakasih, tapi mohon maaf saya cukup kesal ketika mendengar 3 hal ini: malas, arogan, dan pemalas. 
Kenapa tidak diperbaiki sejak dari kecil? 
Malas? Yang harus di perbaiki adalah kenapa seseorang tersebut malas? Pasti ada penyebab nya dong?
Bodoh? Maaf aja sama persis penyebab nya dengan malas. Ditambah lagi kepercayaan diri nya hancur oleh orang-orang yang menghakimi dirinya dan mereka tidak bertanggung jawab atas tindakan nya. Otomatis lingkungan, sosial, dan budaya itu seharusnya diprioritaskan untuk menambah kepercayaan diri nya dong? Dan sudah pasti harus berada di dalam lingkungan yang beradab. 
Arogan? Sama penyebab nya. Dan orang yang arogan justru kebanyakan ada dari fomo atau terbawa arus tanpa tau dampak yang nantinya akan disesalkan kemudian hari. Lagi lagi dari semua masalah kemanusiaan ini adalah pembangunan karakter, financial, dan industri. Oh iya satu lagi, rasa takut/pesimis. Dan sama penyebab nya. Pertanyaan saya : kenapa banyak sekali orang lain yang saling menjatuhkan tanpa memikirkan konsekuensinya? Dan jikalau jawaban dari semua permasalahannya adalah pendidikan, kenapa tidak dipermudahkan? Semoga bisa di jawab agar bisa membuka pandangan saya dan bisa memberi saya sebuah motivasi.",@DickyChandra-ig6vs,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,1263
Ugz3XlXWVV6AT8C5iUZ4AaABAg,"Ini bocah yang bilang beli kopi di hotel mahal itu gak sih, kok bisa kaya raya dia, kerjanya apaan, youtuber ya?",@aam.motion,1 hari yang lalu,0,,Positif,0.0,0.0,1.0,0.0,112
